UTMMAP1,UTMMAP2,UTMMAP3,UTMMAP4,UTMSCALE,LAND_NO,EVAPRICE
5433,1,0000,064,5000,222,330.00000000
5433,1,0000,078,5000,102,250.00000000
5433,1,0000,079,5000,57,330.00000000
5433,1,0000,092,5000,76,500.00000000
5433,1,0000,092,5000,151,11500.00000000
5433,1,0000,092,5000,154,11500.00000000
5433,1,0000,092,5000,157,11500.00000000
5433,1,0000,092,5000,168,1500.00000000
5433,1,0000,092,5000,256,500.00000000
5433,1,0000,092,5000,262,500.00000000
5433,1,0000,092,5000,343,500.00000000
5433,1,0000,093,5000,54,500.00000000
5433,1,0000,095,5000,27,380.00000000
5433,1,0000,107,5000,6,250.00000000
5433,1,0000,107,5000,18,1650.00000000
5433,1,0000,108,5000,60,1150.00000000
5433,1,0000,108,5000,65,250.00000000
5433,1,0000,109,5000,77,1150.00000000
5433,1,0000,109,5000,82,380.00000000
5433,1,0000,120,5000,141,400.00000000
5433,1,0000,122,5000,6,350.00000000
5432,1,0000,008,5000,5,7500.00000000
5432,1,0000,024,5000,4,3150.00000000
5432,1,0624,04,2000,13,3200.00000000
5432,1,0624,04,2000,15,1150.00000000
5432,1,0624,04,2000,50,1150.00000000
5432,1,0624,04,2000,78,6000.00000000
5432,1,0624,04,2000,100,5250.00000000
5432,1,0624,04,2000,103,3200.00000000
5432,1,0626,03,2000,10,6000.00000000
5432,1,1226,02,2000,5,3200.00000000
5432,1,1226,02,2000,9,2650.00000000
5432,1,1226,02,2000,73,3500.00000000
5432,1,1226,04,2000,9,2800.00000000
5432,1,1226,04,2000,21,3050.00000000
5432,1,1426,00,4000,4,7500.00000000
5432,1,1426,01,2000,35,3200.00000000
5432,1,1426,01,2000,51,2400.00000000
5432,1,1624,02,2000,6,3150.00000000
5432,1,1626,01,2000,9,4300.00000000
5432,1,1626,01,2000,50,1600.00000000
5432,1,1626,01,2000,75,3200.00000000
5432,1,1626,03,2000,3,3750.00000000
5432,1,1626,03,2000,26,3750.00000000
5432,1,2206,00,4000,69,3150.00000000
5432,1,2206,00,4000,130,3150.00000000
5432,1,2406,00,4000,6,1300.00000000
5432,1,2406,00,4000,57,2150.00000000
5432,1,2406,00,4000,110,2350.00000000
5432,1,2406,00,4000,113,2350.00000000
5432,1,2406,00,4000,187,1000.00000000
5432,1,2406,00,4000,196,2450.00000000
5432,1,2406,00,4000,218,2750.00000000
5432,1,2606,00,4000,5,1300.00000000
5432,1,2606,00,4000,11,2750.00000000
5432,1,2606,00,4000,18,2150.00000000
5432,1,2606,00,4000,21,2150.00000000
5432,1,2606,00,4000,53,2150.00000000
5432,1,2606,00,4000,63,1300.00000000
5432,1,2606,00,4000,85,2150.00000000
5432,1,2606,00,4000,103,1850.00000000
5432,1,2606,00,4000,160,1500.00000000
5432,1,2606,00,4000,191,1300.00000000
5432,1,2606,00,4000,209,7900.00000000
5432,1,2606,00,4000,217,5650.00000000
5432,1,2608,00,4000,22,2450.00000000
5433,1,0000,006,5000,82,130.00000000
5433,1,0000,006,5000,85,130.00000000
5433,1,0000,006,5000,117,350.00000000
5433,1,0000,006,5000,140,130.00000000
5433,1,0000,010,5000,44,55.00000000
5433,1,0000,011,5000,32,170.00000000
5433,1,0000,012,5000,77,130.00000000
5433,1,0000,012,5000,124,220.00000000
5433,1,0000,012,5000,126,180.00000000
5433,1,0000,013,5000,32,130.00000000
5433,1,0000,014,5000,48,180.00000000
5433,1,0000,022,5000,58,220.00000000
5433,1,0000,037,5000,59,170.00000000
5433,1,0000,041,5000,77,220.00000000
5433,1,0000,041,5000,90,180.00000000
5433,1,0000,049,5000,55,250.00000000
5433,1,0000,051,5000,29,250.00000000
5433,1,0000,051,5000,89,330.00000000
5433,1,0000,053,5000,43,250.00000000
5433,1,0000,055,5000,1,230.00000000
5433,1,0000,063,5000,6,250.00000000
5433,1,0000,067,5000,79,180.00000000
5433,1,0000,078,5000,21,250.00000000
5433,1,0000,079,5000,35,250.00000000
5433,1,0000,092,5000,15,500.00000000
5433,1,0000,092,5000,67,1600.00000000
5433,1,0000,092,5000,79,2300.00000000
5433,1,0000,092,5000,92,2500.00000000
5433,1,0000,092,5000,206,1500.00000000
5433,1,0000,092,5000,253,500.00000000
5433,1,0000,092,5000,259,500.00000000
5433,1,0000,094,5000,116,350.00000000
5433,1,0000,109,5000,9,660.00000000
5433,1,0000,124,5000,35,330.00000000
5433,1,0000,124,5000,42,250.00000000
5433,1,0000,133,5000,101,480.00000000
5433,1,0000,136,5000,12,250.00000000
5433,1,0000,139,5000,16,340.00000000
5433,1,0000,152,5000,15,330.00000000
5433,1,0000,152,5000,51,600.00000000
5433,1,0000,152,5000,60,380.00000000
5433,1,0000,153,5000,12,250.00000000
5433,1,0000,157,5000,4,480.00000000
5433,1,0000,166,5000,11,380.00000000
5433,1,0000,166,5000,13,440.00000000
5433,1,0000,170,5000,1,150.00000000
5433,1,0000,171,5000,31,200.00000000
5432,1,0000,004,5000,21,3250.00000000
5432,1,0000,005,5000,2,1850.00000000
5432,1,0000,005,5000,8,1500.00000000
5432,1,0000,018,5000,12,4500.00000000
5432,1,0000,018,5000,29,10000.00000000
5432,1,0000,018,5000,52,10000.00000000
5432,1,0624,04,2000,8,4500.00000000
5432,1,0624,04,2000,29,2800.00000000
5432,1,0626,03,2000,13,2800.00000000
5432,1,1226,02,2000,39,3200.00000000
5432,1,1226,02,2000,62,2650.00000000
5432,1,1226,02,2000,81,3500.00000000
